C_REGION,ESTACION,PROGRAMA,CRUCERO,F_MUESTREO,MES,AÑO,CL_0,CL_5,CL_10,CL_20,CL_30,CL_40,CL_50,CL_75,CL_100
12,M43,1,CRUCERO 7,2008/05/16,MAYO,2008,,,0.39,0.39,,,,,
12,M44,1,CRUCERO 7,2008/05/14,MAYO,2008,,,0.35,0.43,,,,,
12,M45,1,CRUCERO 7,2008/05/15,MAYO,2008,,,0.39,0.36,,,,,
12,M46,1,CRUCERO 7,2008/05/16,MAYO,2008,,,0.22,0.23,,,,,
11,A01,1,CRUCERO 8,2008/07/18,JULIO,2008,,,0.438125,0.48025,,,,,
11,A02,1,CRUCERO 8,2008/07/18,JULIO,2008,,,0.45975,0.237,,,,,
11,A03,1,CRUCERO 8,2008/07/19,JULIO,2008,,,0.259722222,0.257857143,,,,,
11,A04,1,CRUCERO 8,2008/07/18,JULIO,2008,,,0.3705,0.497142857,,,,,
11,A05,1,CRUCERO 8,2008/07/19,JULIO,2008,,,0.235428571,0.232333333,,,,,
11,A05N1,1,CRUCERO 8,2008/07/19,JULIO,2008,,,0.245555556,0.261,,,,,
11,A06,1,CRUCERO 8,2008/06/30,JULIO,2008,,,0.447083333,0.211666667,,,,,
11,A07,1,CRUCERO 8,2008/07/01,JULIO,2008,,,0.30875,0.311666667,,,,,
11,A08,1,CRUCERO 8,2008/07/01,JULIO,2008,,,0.356666667,0.305,,,,,
11,A09,1,CRUCERO 8,2008/06/30,JUNIO,2008,,,0.430833333,0.37,,,,,
11,A10,1,CRUCERO 8,2008/06/30,JUNIO,2008,,,0.40125,0.44,,,,,
11,A11,1,CRUCERO 8,2008/06/30,JUNIO,2008,,,0.465,0.373333333,,,,,
11,A12,1,CRUCERO 8,2008/07/01,JULIO,2008,,,0.54825,0.3075,,,,,
11,A13,1,CRUCERO 8,2008/07/01,JULIO,2008,,,0.702666667,0.3175,,,,,
11,A14,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.523,0.258333333,,,,,
11,A15,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.48625,0.268333333,,,,,
11,A16,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.385,0.205833333,,,,,
11,A17,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.50125,0.261666667,,,,,
11,A18,1,CRUCERO 8,2008/06/29,JUNIO,2008,,,0.615416667,0.365,,,,,
11,A19,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.43875,0.2325,,,,,
11,A20,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.34,0.188333333,,,,,
11,A21,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.5,0.2875,,,,,
11,A22,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.381666667,0.316666667,,,,,
11,A23,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.572083333,0.353333333,,,,,
11,A24,1,CRUCERO 8,2008/07/08,JULIO,2008,,,0.317916667,0.200833333,,,,,
11,A25,1,CRUCERO 8,2008/07/08,JULIO,2008,,,0.2575,0.219583333,,,,,
11,A26,1,CRUCERO 8,2008/07/06,JULIO,2008,,,0.267666667,0.263333333,,,,,
11,A27,1,CRUCERO 8,2008/07/07,JULIO,2008,,,0.305,0.171666667,,,,,
11,A28,1,CRUCERO 8,2008/07/07,JULIO,2008,,,0.205,0.208333333,,,,,
11,A29,1,CRUCERO 8,2008/07/06,JULIO,2008,,,0.216666667,0.178333333,,,,,
11,A30,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.58,0.285833333,,,,,
11,A31,1,CRUCERO 8,2008/06/27,JUNIO,2008,,,0.5325,0.454166667,,,,,
11,A32,1,CRUCERO 8,2008/06/27,JUNIO,2008,,,0.355833333,0.365,,,,,
11,A33,1,CRUCERO 8,2008/07/19,JULIO,2008,,,0.508660714,0.432,,,,,
11,A34,1,CRUCERO 8,2008/07/19,JULIO,2008,,,0.243095238,0.279,,,,,
11,A35,1,CRUCERO 8,2008/06/29,JUNIO,2008,,,0.57375,0.351666667,,,,,
11,A36,1,CRUCERO 8,2008/06/29,JUNIO,2008,,,0.647916667,0.42,,,,,
11,A37,1,CRUCERO 8,2008/06/28,JUNIO,2008,,,0.455416667,0.270833333,,,,,
11,A38N1,1,CRUCERO 8,2008/06/28,JUNIO,2008,,,0.34625,0.3075,,,,,
11,A39,1,CRUCERO 8,2008/06/28,JUNIO,2008,,,0.39,0.301666667,,,,,
11,A40,1,CRUCERO 8,2008/06/28,JUNIO,2008,,,0.373,0.303333333,,,,,
11,A41,1,CRUCERO 8,2008/06/28,JUNIO,2008,,,0.293333333,0.29,,,,,
11,A42,1,CRUCERO 8,2008/06/27,JUNIO,2008,,,0.388333333,0.355833333,,,,,
11,A43,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.293333333,0.295,,,,,
11,A44,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.2975,0.258333333,,,,,
11,A45,1,CRUCERO 8,2008/07/08,JULIO,2008,,,0.287083333,0.266666667,,,,,
11,A46,1,CRUCERO 8,2008/07/08,JULIO,2008,,,0.25125,0.283333333,,,,,
11,A47,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.5775,0.227083333,,,,,
11,A48,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.434166667,0.208333333,,,,,
11,A49,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.334583333,0.244166667,,,,,
11,A50,1,CRUCERO 8,2008/07/07,JULIO,2008,,,0.297916667,0.281666667,,,,,
11,A51,1,CRUCERO 8,2008/07/06,JULIO,2008,,,0.437,0.254166667,,,,,
11,A52,1,CRUCERO 8,2008/07/07,JULIO,2008,,,0.274166667,0.181666667,,,,,
11,A53,1,CRUCERO 8,2008/07/06,JULIO,2008,,,0.23375,0.22,,,,,
11,A54,1,CRUCERO 8,2008/07/06,JULIO,2008,,,0.18625,0.194166667,,,,,
11,A55,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.63,0.295,,,,,
11,A56,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.395,0.615,,,,,
11,A57,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.2125,0.11,,,,,
11,A58,1,CRUCERO 8,2008/07/04,JULIO,2008,,,0.15,0.2,,,,,
11,A59,1,CRUCERO 8,2008/07/04,JULIO,2008,,,0.225,0.19,,,,,
11,A60,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.2875,0.23,,,,,
10,L01,1,CRUCERO 8,2008/07/26,JULIO,2008,,,0.64,0.58,,,,,
10,L02,1,CRUCERO 8,2008/07/25,JULIO,2008,,,0.37,0.37,,,,,
10,L02N1,1,CRUCERO 8,2008/07/24,JULIO,2008,,,0.49,0.46,,,,,
10,L02N2,1,CRUCERO 8,2008/07/25,JULIO,2008,,,0.49,0.4,,,,,
10,L02N3,1,CRUCERO 8,2008/07/24,JULIO,2008,,,0.47,0.42,,,,,
10,L02N4,1,CRUCERO 8,2008/07/25,JULIO,2008,,,0.4,0.24,,,,,
10,L03,1,CRUCERO 8,2008/07/26,JULIO,2008,,,0.79,0.73,,,,,
10,L03N1,1,CRUCERO 8,2008/07/25,JULIO,2008,,,0.59,0.46,,,,,
10,L04,1,CRUCERO 8,2008/07/27,JULIO,2008,,,0.42,0.42,,,,,
10,L05,1,CRUCERO 8,2008/07/27,JULIO,2008,,,1.18,,,,,,
10,L06,1,CRUCERO 8,2008/07/27,JULIO,2008,,,0.09,0.13,,,,,
10,L06N1,1,CRUCERO 8,2008/07/26,JULIO,2008,,,0.78,0.54,,,,,
10,L07,1,CRUCERO 8,2008/07/18,JULIO,2008,,,0.32,0.23,,,,,
10,L08,1,CRUCERO 8,2008/07/19,JULIO,2008,,,0.33,0.32,,,,,
10,L09,1,CRUCERO 8,2008/07/19,JULIO,2008,,,0.41,0.2,,,,,
10,L10,1,CRUCERO 8,2008/07/19,JULIO,2008,,,0.53,0.43,,,,,
10,L10N1,1,CRUCERO 8,2008/07/20,JULIO,2008,,,0.43,0.44,,,,,
10,L10N2,1,CRUCERO 8,2008/07/20,JULIO,2008,,,0.29,0.33,,,,,
10,L10N3,1,CRUCERO 8,2008/07/20,JULIO,2008,,,0.46,0.43,,,,,
10,L11,1,CRUCERO 8,2008/07/18,JULIO,2008,,,0.16,0.18,,,,,
10,L12,1,CRUCERO 8,2008/07/21,JULIO,2008,,,0.39,0.32,,,,,
10,L13,1,CRUCERO 8,2008/07/21,JULIO,2008,,,0.4,0.35,,,,,
10,L14,1,CRUCERO 8,2008/07/20,JULIO,2008,,,0.31,0.33,,,,,
10,L16,1,CRUCERO 8,2008/07/08,JULIO,2008,,,0.99,0.35,,,,,
10,L16N1,1,CRUCERO 8,2008/07/08,JULIO,2008,,,0.33,0.3,,,,,
10,L19,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.26,0.28,,,,,
10,L19N1,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.24,0.3,,,,,
10,L19N2,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.36,0.31,,,,,
10,L20,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.34,0.35,,,,,
10,L20N1,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.31,,,,,,
10,L22,1,CRUCERO 8,2008/07/09,JULIO,2008,,,0.39,0.29,,,,,
10,L22N1,1,CRUCERO 8,2008/07/09,JULIO,2008,,,0.33,0.37,,,,,
10,L22N2,1,CRUCERO 8,2008/07/09,JULIO,2008,,,0.35,0.33,,,,,
10,L23,1,CRUCERO 8,2008/07/05,JULIO,2008,,,0.37,0.32,,,,,
10,L23N1,1,CRUCERO 8,2008/07/09,JULIO,2008,,,0.35,0.32,,,,,
10,L23N2,1,CRUCERO 8,2008/07/09,JULIO,2008,,,0.34,0.31,,,,,
10,L24,1,CRUCERO 8,2008/07/10,JULIO,2008,,,0.28,0.29,,,,,
10,L24N1,1,CRUCERO 8,2008/07/10,JULIO,2008,,,0.3,0.25,,,,,
10,L25,1,CRUCERO 8,2008/07/06,JULIO,2008,,,0.37,0.32,,,,,
12,M01N,1,CRUCERO 8,2008/07/04,JULIO,2008,,,0.289,0.111,,,,,
12,M02N,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.178,,,,,,
12,M03N,1,CRUCERO 8,2008/07/04,JULIO,2008,,,0.289,0.119,,,,,
12,M04,1,CRUCERO 8,2008/07/04,JULIO,2008,,,0.45,0.119,,,,,
12,M05,1,CRUCERO 8,2008/07/04,JULIO,2008,,,0.509,0.016,,,,,
12,M06,1,CRUCERO 8,2008/07/04,JULIO,2008,,,0.399,0.068,,,,,
12,M07,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.347,0.075,,,,,
12,M08,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.221,0.068,,,,,
12,M09,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.272,0.17,,,,,
12,M10,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.229,0.06,,,,,
12,M11,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.391,0.524,,,,,
12,M12,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.154,0.119,,,,,
12,M13,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.332,0.119,,,,,
12,M14,1,CRUCERO 8,2008/07/01,JULIO,2008,,,0.179,0.23,,,,,
12,M15,1,CRUCERO 8,2008/07/01,JULIO,2008,,,0.111,0.17,,,,,
12,M16,1,CRUCERO 8,2008/07/01,JULIO,2008,,,0.28,0.237,,,,,
12,M17,1,CRUCERO 8,2008/07/08,JULIO,2008,,,0.17,,,,,,
12,M18,1,CRUCERO 8,2008/07/08,JULIO,2008,,,0.229,0.127,,,,,
12,M19,1,CRUCERO 8,2008/07/08,JULIO,2008,,,0.23,0.399,,,,,
12,M20,1,CRUCERO 8,2008/07/08,JULIO,2008,,,,0.068,,,,,
12,M21,1,CRUCERO 8,2008/07/08,JULIO,2008,,,0.162,0.229,,,,,
12,M22,1,CRUCERO 8,2008/07/08,JULIO,2008,,,0.068,0.009,,,,,
12,M23,1,CRUCERO 8,2008/07/08,JULIO,2008,,,0.399,0.347,,,,,
12,M24,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.31,1.03,,,,,
12,M24N,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.214,0.623,,,,,
12,M25,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.37,1.63,,,,,
12,M25N,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.17,0.111,,,,,
12,M26,1,CRUCERO 8,2008/07/03,JULIO,2008,,,0.46,1.55,,,,,
12,M27,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.38,1.25,,,,,
12,M28,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.21,0.47,,,,,
12,M29,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.28,0.29,,,,,
12,M30,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.26,0.22,,,,,
12,M31,1,CRUCERO 8,2008/07/02,JULIO,2008,,,0.46,0.18,,,,,
12,M32,1,CRUCERO 8,2008/07/04,JULIO,2008,,,0.68,0.16,,,,,
12,M33,1,CRUCERO 8,2008/07/01,JULIO,2008,,,0.68,0.25,,,,,
12,M34,1,CRUCERO 8,2008/07/01,JULIO,2008,,,0.47,1.06,,,,,
12,M35,1,CRUCERO 8,2008/07/04,JULIO,2008,,,0.42,1.34,,,,,
12,M36,1,CRUCERO 8,2008/07/24,JULIO,2008,,,0.26,1.34,,,,,
12,M37,1,CRUCERO 8,2008/07/24,JULIO,2008,,,2.48,1.95,,,,,
12,M38,1,CRUCERO 8,2008/07/25,JULIO,2008,,,0.85,0.79,,,,,
12,M39,1,CRUCERO 8,2008/07/25,JULIO,2008,,,0.99,0.63,,,,,
12,M40,1,CRUCERO 8,2008/06/24,JUNIO,2008,,,1.02,0.16,,,,,
12,M41,1,CRUCERO 8,2008/06/24,JUNIO,2008,,,0.66,0.15,,,,,
12,M42,1,CRUCERO 8,2008/06/25,JUNIO,2008,,,0.46,0.15,,,,,
12,M43,1,CRUCERO 8,2008/06/25,JUNIO,2008,,,0.31,0.48,,,,,
12,M44,1,CRUCERO 8,2008/06/25,JUNIO,2008,,,0.19,0.78,,,,,
12,M45,1,CRUCERO 8,2008/06/26,JUNIO,2008,,,0.25,1.01,,,,,
12,M46,1,CRUCERO 8,2008/06/26,JUNIO,2008,,,0.31,0.53,,,,,
11,A01,1,CRUCERO 9,2008/08/18,AGOSTO,2008,,,0.40225,0.598833333,,,,,
11,A02,1,CRUCERO 9,2008/08/18,AGOSTO,2008,,,0.5025,0.519166667,,,,,
11,A03,1,CRUCERO 9,2008/08/18,AGOSTO,2008,,,0.445416667,0.4595,,,,,
11,A04,1,CRUCERO 9,2008/08/20,AGOSTO,2008,,,0.62,0.563571429,,,,,
11,A05,1,CRUCERO 9,2008/08/19,AGOSTO,2008,,,0.4465,0.478125,,,,,
11,A05N1,1,CRUCERO 9,2008/08/19,AGOSTO,2008,,,0.251666667,0.404583333,,,,,
11,A06,1,CRUCERO 9,2008/08/03,AGOSTO,2008,,,0.736666667,0.192916667,,,,,
11,A07,1,CRUCERO 9,2008/08/03,AGOSTO,2008,,,0.554,0.360833333,,,,,
11,A08,1,CRUCERO 9,2008/08/03,AGOSTO,2008,,,0.52125,0.267333333,,,,,
11,A09,1,CRUCERO 9,2008/08/04,AGOSTO,2008,,,1.014583333,0.54,,,,,
11,A10,1,CRUCERO 9,2008/08/03,AGOSTO,2008,,,0.695666667,0.6325,,,,,
11,A11,1,CRUCERO 9,2008/08/04,AGOSTO,2008,,,0.583,0.671666667,,,,,
11,A12,1,CRUCERO 9,2008/08/04,AGOSTO,2008,,,0.951666667,0.848333333,,,,,
11,A13,1,CRUCERO 9,2008/08/04,AGOSTO,2008,,,0.906,0.841666667,,,,,
11,A14,1,CRUCERO 9,2008/08/06,AGOSTO,2008,,,0.73,0.674583333,,,,,
11,A15,1,CRUCERO 9,2008/08/06,AGOSTO,2008,,,0.65625,0.681666667,,,,,
11,A16,1,CRUCERO 9,2008/08/06,AGOSTO,2008,,,0.662666667,0.471666667,,,,,
11,A17,1,CRUCERO 9,2008/08/06,AGOSTO,2008,,,0.669333333,0.6025,,,,,
11,A18,1,CRUCERO 9,2008/08/02,AGOSTO,2008,,,0.78575,0.623333333,,,,,
11,A19,1,CRUCERO 9,2008/08/06,AGOSTO,2008,,,0.962,0.568333333,,,,,
11,A20,1,CRUCERO 9,2008/08/07,AGOSTO,2008,,,0.720333333,0.391666667,,,,,
11,A21,1,CRUCERO 9,2008/08/07,AGOSTO,2008,,,0.6975,0.511666667,,,,,
11,A22,1,CRUCERO 9,2008/08/07,AGOSTO,2008,,,0.78375,0.583333333,,,,,
11,A23,1,CRUCERO 9,2008/08/07,AGOSTO,2008,,,0.666666667,0.554166667,,,,,
11,A24,1,CRUCERO 9,2008/08/11,AGOSTO,2008,,,0.506,0.181666667,,,,,
11,A25,1,CRUCERO 9,2008/08/11,AGOSTO,2008,,,0.507,0.281666667,,,,,
11,A26,1,CRUCERO 9,2008/08/09,AGOSTO,2008,,,0.365833333,0.255,,,,,
11,A27,1,CRUCERO 9,2008/08/10,AGOSTO,2008,,,0.482,0.281666667,,,,,
11,A28,1,CRUCERO 9,2008/08/10,AGOSTO,2008,,,0.686,0.478333333,,,,,
11,A29,1,CRUCERO 9,2008/08/10,AGOSTO,2008,,,0.26475,0.22875,,,,,
11,A30,1,CRUCERO 9,2008/08/07,AGOSTO,2008,,,0.625416667,0.411666667,,,,,
11,A31,1,CRUCERO 9,2008/08/08,AGOSTO,2008,,,0.52375,0.355,,,,,
11,A32,1,CRUCERO 9,2008/08/08,AGOSTO,2008,,,0.488666667,0.384166667,,,,,
11,A33,1,CRUCERO 9,2008/08/19,AGOSTO,2008,,,0.379166667,0.415,,,,,
11,A34,1,CRUCERO 9,2008/08/19,AGOSTO,2008,,,0.663,0.635,,,,,
11,A35,1,CRUCERO 9,2008/08/02,AGOSTO,2008,,,0.6845,0.59125,,,,,
11,A36,1,CRUCERO 9,2008/08/02,AGOSTO,2008,,,0.66625,0.44,,,,,
11,A37,1,CRUCERO 9,2008/08/01,AGOSTO,2008,,,0.7125,0.491666667,,,,,
11,A38N1,1,CRUCERO 9,2008/08/01,AGOSTO,2008,,,0.50325,0.471666667,,,,,
11,A39,1,CRUCERO 9,2008/08/01,AGOSTO,2008,,,0.5655,0.4475,,,,,
11,A40,1,CRUCERO 9,2008/07/31,JULIO,2008,,,0.818333333,0.761666667,,,,,
11,A41,1,CRUCERO 9,2008/08/01,AGOSTO,2008,,,0.35,0.39,,,,,
11,A42,1,CRUCERO 9,2008/08/08,AGOSTO,2008,,,0.4125,0.3525,,,,,
11,A43,1,CRUCERO 9,2008/08/08,AGOSTO,2008,,,0.267916667,0.251666667,,,,,
11,A44,1,CRUCERO 9,2008/08/08,AGOSTO,2008,,,0.416666667,0.303333333,,,,,
11,A45,1,CRUCERO 9,2008/08/08,AGOSTO,2008,,,0.433,0.295,,,,,
11,A46,1,CRUCERO 9,2008/08/08,AGOSTO,2008,,,0.3335,0.215833333,,,,,
11,A47,1,CRUCERO 9,2008/08/08,AGOSTO,2008,,,0.52,0.36625,,,,,
11,A48,1,CRUCERO 9,2008/08/09,AGOSTO,2008,,,0.4675,0.211666667,,,,,
11,A49,1,CRUCERO 9,2008/08/09,AGOSTO,2008,,,0.47,0.376666667,,,,,
11,A50,1,CRUCERO 9,2008/08/11,AGOSTO,2008,,,0.642,0.533333333,,,,,
11,A51,1,CRUCERO 9,2008/08/09,AGOSTO,2008,,,0.346,0.249,,,,,
11,A52,1,CRUCERO 9,2008/08/11,AGOSTO,2008,,,0.57,0.3925,,,,,
11,A53,1,CRUCERO 9,2008/08/10,AGOSTO,2008,,,0.32425,0.257083333,,,,,
11,A54,1,CRUCERO 9,2008/08/10,AGOSTO,2008,,,0.3125,0.286666667,,,,,
11,A55,1,CRUCERO 9,2008/08/05,AGOSTO,2008,,,0.3375,0.38,,,,,
11,A56,1,CRUCERO 9,2008/08/05,AGOSTO,2008,,,0.27,0.35,,,,,
11,A57,1,CRUCERO 9,2008/08/05,AGOSTO,2008,,,1.1475,1.225,,,,,
11,A58,1,CRUCERO 9,2008/08/05,AGOSTO,2008,,,1.0675,0.73,,,,,
11,A59,1,CRUCERO 9,2008/08/05,AGOSTO,2008,,,0.645,,,,,,
11,A60,1,CRUCERO 9,2008/08/05,AGOSTO,2008,,,0.08,,,,,,
10,L01,1,CRUCERO 9,2008/08/29,AGOSTO,2008,,,0.1,0.09,,,,,
10,L02,1,CRUCERO 9,2008/08/28,AGOSTO,2008,,,0.1,0.1,,,,,
10,L02N1,1,CRUCERO 9,2008/08/28,AGOSTO,2008,,,0.19,0.2,,,,,
10,L02N2,1,CRUCERO 9,2008/08/28,AGOSTO,2008,,,0.15,0.22,,,,,
10,L02N3,1,CRUCERO 9,2008/08/28,AGOSTO,2008,,,0.15,0.15,,,,,
10,L02N4,1,CRUCERO 9,2008/08/28,AGOSTO,2008,,,0.24,0.25,,,,,
10,L03,1,CRUCERO 9,2008/08/31,AGOSTO,2008,,,0.16,0.17,,,,,
10,L03N1,1,CRUCERO 9,2008/08/28,AGOSTO,2008,,,0.12,0.14,,,,,
10,L04,1,CRUCERO 9,2008/08/30,AGOSTO,2008,,,0.09,0.1,,,,,
10,L05,1,CRUCERO 9,2008/08/30,AGOSTO,2008,,,0.11,,,,,,
10,L06,1,CRUCERO 9,2008/08/30,AGOSTO,2008,,,0.1,0.12,,,,,
10,L06N1,1,CRUCERO 9,2008/08/31,AGOSTO,2008,,,0.15,0.16,,,,,
10,L07,1,CRUCERO 9,2008/08/22,AGOSTO,2008,,,0.22,0.24,,,,,
10,L08,1,CRUCERO 9,2008/08/22,AGOSTO,2008,,,0.2,0.21,,,,,
10,L09,1,CRUCERO 9,2008/08/22,AGOSTO,2008,,,0.19,0.2,,,,,
10,L10,1,CRUCERO 9,2008/08/23,AGOSTO,2008,,,0.24,0.23,,,,,
10,L10N1,1,CRUCERO 9,2008/08/23,AGOSTO,2008,,,0.17,0.17,,,,,
10,L10N3,1,CRUCERO 9,2008/08/23,AGOSTO,2008,,,0.2,0.21,,,,,
10,L11,1,CRUCERO 9,2008/08/22,AGOSTO,2008,,,0.19,0.21,,,,,
10,L12,1,CRUCERO 9,2008/08/25,AGOSTO,2008,,,0.15,0.17,,,,,
10,L13,1,CRUCERO 9,2008/08/25,AGOSTO,2008,,,0.12,0.14,,,,,
10,L14,1,CRUCERO 9,2008/08/23,AGOSTO,2008,,,0.17,0.18,,,,,
10,L16,1,CRUCERO 9,2008/08/16,AGOSTO,2008,,,0.19,0.48,,,,,
10,L16N1,1,CRUCERO 9,2008/08/13,AGOSTO,2008,,,0.48,0.33,,,,,
10,L17,1,CRUCERO 9,2008/08/18,AGOSTO,2008,,,0.2,0.28,,,,,
10,L17N1,1,CRUCERO 9,2008/08/18,AGOSTO,2008,,,0.14,0.14,,,,,
10,L19,1,CRUCERO 9,2008/08/13,AGOSTO,2008,,,0.33,0.34,,,,,
10,L19N1,1,CRUCERO 9,2008/08/13,AGOSTO,2008,,,0.43,0.68,,,,,
10,L19N2,1,CRUCERO 9,2008/08/13,AGOSTO,2008,,,0.09,0.12,,,,,
10,L20,1,CRUCERO 9,2008/08/13,AGOSTO,2008,,,0.43,0.56,,,,,
10,L20N1,1,CRUCERO 9,2008/08/13,AGOSTO,2008,,,0.28,0.38,,,,,
10,L22,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,0.1,0.11,,,,,
10,L22N1,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,0.11,,,,,,
10,L22N2,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,0.03,0.01,,,,,
10,L23,1,CRUCERO 9,2008/08/13,AGOSTO,2008,,,1.02,0.97,,,,,
10,L23N1,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,0.07,0.08,,,,,
10,L23N2,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,0.08,0.09,,,,,
10,L24,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,0.02,0.02,,,,,
10,L24N1,1,CRUCERO 9,2008/08/15,AGOSTO,2008,,,0.09,0.1,,,,,
12,M01N,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,2.17,0.34,,,,,
12,M02N,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,1.13,0.15,,,,,
12,M03N,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,1.24,0.06,,,,,
12,M04,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,0.71,0.14,,,,,
12,M05,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,1.08,0.22,,,,,
12,M06,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,0.93,0.28,,,,,
12,M07,1,CRUCERO 9,2008/08/14,AGOSTO,2008,,,0.46,0.03,,,,,
12,M08,1,CRUCERO 9,2008/08/15,AGOSTO,2008,,,1.14,0.21,,,,,
12,M09,1,CRUCERO 9,2008/08/15,AGOSTO,2008,,,1.2,0.39,,,,,
12,M10,1,CRUCERO 9,2008/08/13,AGOSTO,2008,,,1.58,0.22,,,,,
12,M11,1,CRUCERO 9,2008/08/13,AGOSTO,2008,,,1.09,0.12,,,,,
12,M12,1,CRUCERO 9,2008/08/13,AGOSTO,2008,,,0.69,0.11,,,,,
12,M13,1,CRUCERO 9,2008/08/13,AGOSTO,2008,,,0.58,0.11,,,,,
12,M14,1,CRUCERO 9,2008/08/13,AGOSTO,2008,,,0.58,0.12,,,,,
12,M15,1,CRUCERO 9,2008/08/12,AGOSTO,2008,,,0.66,0.19,,,,,
12,M16,1,CRUCERO 9,2008/08/12,AGOSTO,2008,,,0.92,0.23,,,,,
12,M17,1,CRUCERO 9,2008/08/16,AGOSTO,2008,,,1.13,0.33,,,,,
12,M18,1,CRUCERO 9,2008/08/16,AGOSTO,2008,,,1.31,0.36,,,,,
12,M19,1,CRUCERO 9,2008/08/16,AGOSTO,2008,,,1.32,0.18,,,,,
12,M20,1,CRUCERO 9,2008/08/16,AGOSTO,2008,,,1.37,0.17,,,,,
12,M21,1,CRUCERO 9,2008/08/16,AGOSTO,2008,,,1.24,0.26,,,,,
12,M22,1,CRUCERO 9,2008/08/16,AGOSTO,2008,,,1.22,0.31,,,,,
12,M23,1,CRUCERO 9,2008/08/16,AGOSTO,2008,,,0.77,0.39,,,,,
12,M24,1,CRUCERO 9,2008/08/03,AGOSTO,2008,,,0.33,0.78,,,,,
12,M24N,1,CRUCERO 9,2008/08/15,AGOSTO,2008,,,0.97,0.14,,,,,
12,M25,1,CRUCERO 9,2008/08/03,AGOSTO,2008,,,0.22,0.74,,,,,
12,M25N,1,CRUCERO 9,2008/08/15,AGOSTO,2008,,,2.49,0.33,,,,,
12,M26,1,CRUCERO 9,2008/08/03,AGOSTO,2008,,,0.14,0.33,,,,,
12,M27,1,CRUCERO 9,2008/08/02,AGOSTO,2008,,,0.07,0.56,,,,,
12,M28,1,CRUCERO 9,2008/08/02,AGOSTO,2008,,,0.12,0.95,,,,,
12,M29,1,CRUCERO 9,2008/08/02,AGOSTO,2008,,,0.21,0.94,,,,,
12,M30,1,CRUCERO 9,2008/08/02,AGOSTO,2008,,,0.26,0.31,,,,,
12,M31,1,CRUCERO 9,2008/08/01,AGOSTO,2008,,,0.34,0.79,,,,,
12,M32,1,CRUCERO 9,2008/08/05,AGOSTO,2008,,,0.38,0.69,,,,,
12,M33,1,CRUCERO 9,2008/08/01,AGOSTO,2008,,,0.21,0.82,,,,,
12,M34,1,CRUCERO 9,2008/08/01,AGOSTO,2008,,,0.13,0.98,,,,,
